sample_id,spot_id,spotify_link,clip_start,psytech,oldschool-hardstyle,bouncy,tekno,warzone,industrial,non-techno-drop
0kGg7BiTL0hpy2jJxtOJ38_1237,0kGg7BiTL0hpy2jJxtOJ38,,2:55,0,0,0,0,0,0,1
0kGg7BiTL0hpy2jJxtOJ38_1238,0kGg7BiTL0hpy2jJxtOJ38,,0:12,0,1,0,0,0,0,0
0kGg7BiTL0hpy2jJxtOJ38_1239,0kGg7BiTL0hpy2jJxtOJ38,,0:22,0,1,0,0,0,0,0
0kGg7BiTL0hpy2jJxtOJ38_1240,0kGg7BiTL0hpy2jJxtOJ38,,1:22,0,0,0,0,0,0,1
0kGg7BiTL0hpy2jJxtOJ38_1241,0kGg7BiTL0hpy2jJxtOJ38,,1:38,0,0,0,0,0,0,1
0kGg7BiTL0hpy2jJxtOJ38_1242,0kGg7BiTL0hpy2jJxtOJ38,,3:04,0,0,0,0,0,1,0
0kGg7BiTL0hpy2jJxtOJ38_1243,0kGg7BiTL0hpy2jJxtOJ38,,3:42,0,1,0,0,0,0,0
0kGg7BiTL0hpy2jJxtOJ38_1244,0kGg7BiTL0hpy2jJxtOJ38,,3:52,0,1,0,0,0,0,0
7sEPvBBKGEHp43AvnX2pNg_1245,7sEPvBBKGEHp43AvnX2pNg,https://open.spotify.com/track/7sEPvBBKGEHp43AvnX2pNg?si=a0103200cd384b4d,0:25,0,1,0,0,0,0,0
7sEPvBBKGEHp43AvnX2pNg_1246,7sEPvBBKGEHp43AvnX2pNg,,0:35,0,1,0,0,0,0,0
7sEPvBBKGEHp43AvnX2pNg_1247,7sEPvBBKGEHp43AvnX2pNg,,0:55,0,1,0,0,0,0,0
7sEPvBBKGEHp43AvnX2pNg_1248,7sEPvBBKGEHp43AvnX2pNg,,1:13,0,0,0,0,0,0,1
7sEPvBBKGEHp43AvnX2pNg_1249,7sEPvBBKGEHp43AvnX2pNg,,1:37,0,0,0,0,0,0,1
7sEPvBBKGEHp43AvnX2pNg_1250,7sEPvBBKGEHp43AvnX2pNg,,2:10,0,1,0,0,0,0,0
7sEPvBBKGEHp43AvnX2pNg_1251,7sEPvBBKGEHp43AvnX2pNg,,2:20,0,1,0,0,0,0,0
7sEPvBBKGEHp43AvnX2pNg_1252,7sEPvBBKGEHp43AvnX2pNg,,2:30,0,1,0,0,0,0,0
7sEPvBBKGEHp43AvnX2pNg_1253,7sEPvBBKGEHp43AvnX2pNg,,2:45,0,1,0,0,0,0,0
7sEPvBBKGEHp43AvnX2pNg_1254,7sEPvBBKGEHp43AvnX2pNg,,2:55,0,0,0,0,0,0,1
7sEPvBBKGEHp43AvnX2pNg_1255,7sEPvBBKGEHp43AvnX2pNg,,3:15,0,0,0,0,0,0,1
7sEPvBBKGEHp43AvnX2pNg_1256,7sEPvBBKGEHp43AvnX2pNg,,3:58,0,1,0,0,0,0,0
7sEPvBBKGEHp43AvnX2pNg_1257,7sEPvBBKGEHp43AvnX2pNg,,4:08,0,1,0,0,0,0,0
7sEPvBBKGEHp43AvnX2pNg_1258,7sEPvBBKGEHp43AvnX2pNg,,4:18,0,1,0,0,0,0,0
7sEPvBBKGEHp43AvnX2pNg_1259,7sEPvBBKGEHp43AvnX2pNg,,4:28,0,1,0,0,0,0,0
4qRFk7Ve5LrHiLRImR1NC5_1260,4qRFk7Ve5LrHiLRImR1NC5,https://open.spotify.com/track/4qRFk7Ve5LrHiLRImR1NC5?si=b6291cd3d0cc4b82,1:24,0,1,0,0,0,0,0
4qRFk7Ve5LrHiLRImR1NC5_1261,4qRFk7Ve5LrHiLRImR1NC5,,1:36,0,1,0,0,0,0,0
4qRFk7Ve5LrHiLRImR1NC5_1262,4qRFk7Ve5LrHiLRImR1NC5,,1:48,0,1,0,0,0,0,0
4qRFk7Ve5LrHiLRImR1NC5_1263,4qRFk7Ve5LrHiLRImR1NC5,,1:58,0,1,0,0,0,0,0
4qRFk7Ve5LrHiLRImR1NC5_1264,4qRFk7Ve5LrHiLRImR1NC5,,2:36,0,1,0,0,0,0,0
4qRFk7Ve5LrHiLRImR1NC5_1265,4qRFk7Ve5LrHiLRImR1NC5,,2:24,0,0,0,0,0,0,1
4qRFk7Ve5LrHiLRImR1NC5_1266,4qRFk7Ve5LrHiLRImR1NC5,,2:46,0,1,0,0,0,0,0
4qRFk7Ve5LrHiLRImR1NC5_1267,4qRFk7Ve5LrHiLRImR1NC5,,3:12,0,1,0,0,0,0,0
4qRFk7Ve5LrHiLRImR1NC5_1268,4qRFk7Ve5LrHiLRImR1NC5,,3:22,0,1,0,0,0,0,0
4qRFk7Ve5LrHiLRImR1NC5_1269,4qRFk7Ve5LrHiLRImR1NC5,,3:32,0,1,0,0,0,0,0
5IJnHoFtMxc1rIQSDVbgdz_1270,5IJnHoFtMxc1rIQSDVbgdz,https://open.spotify.com/track/5IJnHoFtMxc1rIQSDVbgdz?si=9d2e34ba53194d4a,0:48,0,0,0,0,0,0,1
5IJnHoFtMxc1rIQSDVbgdz_1271,5IJnHoFtMxc1rIQSDVbgdz,,0:56,0,0,0,0,0,0,1
5IJnHoFtMxc1rIQSDVbgdz_1272,5IJnHoFtMxc1rIQSDVbgdz,,1:09,0,0,0,0,0,0,1
5IJnHoFtMxc1rIQSDVbgdz_1273,5IJnHoFtMxc1rIQSDVbgdz,,1:27,0,0,0,0,0,1,0
5IJnHoFtMxc1rIQSDVbgdz_1274,5IJnHoFtMxc1rIQSDVbgdz,,1:37,0,0,0,0,0,1,0
5IJnHoFtMxc1rIQSDVbgdz_1275,5IJnHoFtMxc1rIQSDVbgdz,,2:56,0,0,0,0,0,1,0
5IJnHoFtMxc1rIQSDVbgdz_1276,5IJnHoFtMxc1rIQSDVbgdz,,1:57,0,0,0,0,0,1,0
5IJnHoFtMxc1rIQSDVbgdz_1277,5IJnHoFtMxc1rIQSDVbgdz,,3:19,0,0,0,0,0,1,0
2BErglZjVm62VqXrOiiaUc_1278,2BErglZjVm62VqXrOiiaUc,https://open.spotify.com/track/2BErglZjVm62VqXrOiiaUc?si=742177d8024e4570,0:38,0,1,0,0,0,0,0
2BErglZjVm62VqXrOiiaUc_1279,2BErglZjVm62VqXrOiiaUc,,1:30,0,1,0,0,0,0,0
2BErglZjVm62VqXrOiiaUc_1280,2BErglZjVm62VqXrOiiaUc,,1:45,0,1,0,0,0,0,0
2BErglZjVm62VqXrOiiaUc_1281,2BErglZjVm62VqXrOiiaUc,,2:23,0,1,0,0,0,0,0
2BErglZjVm62VqXrOiiaUc_1282,2BErglZjVm62VqXrOiiaUc,,2:45,0,1,0,0,0,0,0
2BErglZjVm62VqXrOiiaUc_1283,2BErglZjVm62VqXrOiiaUc,,3:42,0,1,0,0,0,0,0
2rp2ES7g8ctG1lsh8vLSYc_1284,2rp2ES7g8ctG1lsh8vLSYc,https://open.spotify.com/track/2rp2ES7g8ctG1lsh8vLSYc?si=c1a03e1337d74ba3,0:58,1,0,0,0,0,0,0
2rp2ES7g8ctG1lsh8vLSYc_1285,2rp2ES7g8ctG1lsh8vLSYc,,1:08,1,0,0,0,0,0,0
2rp2ES7g8ctG1lsh8vLSYc_1286,2rp2ES7g8ctG1lsh8vLSYc,,2:20,0,1,0,0,0,0,0
2rp2ES7g8ctG1lsh8vLSYc_1287,2rp2ES7g8ctG1lsh8vLSYc,,2:43,0,1,0,0,0,0,0
2rp2ES7g8ctG1lsh8vLSYc_1288,2rp2ES7g8ctG1lsh8vLSYc,,4:01,0,1,0,0,0,0,0
2rp2ES7g8ctG1lsh8vLSYc_1289,2rp2ES7g8ctG1lsh8vLSYc,,5:36,1,0,0,0,0,0,0
2P0E3ywp75hj2XwYuuAYnH_1290,2P0E3ywp75hj2XwYuuAYnH,https://open.spotify.com/track/2P0E3ywp75hj2XwYuuAYnH?si=9565025c1169454d,1:00,0,1,0,0,0,0,0
2P0E3ywp75hj2XwYuuAYnH_1291,2P0E3ywp75hj2XwYuuAYnH,,1:19,0,1,0,0,0,0,0
2P0E3ywp75hj2XwYuuAYnH_1292,2P0E3ywp75hj2XwYuuAYnH,,1:42,0,0,0,0,0,0,1
2P0E3ywp75hj2XwYuuAYnH_1293,2P0E3ywp75hj2XwYuuAYnH,,2:03,0,1,0,0,0,0,0
2P0E3ywp75hj2XwYuuAYnH_1294,2P0E3ywp75hj2XwYuuAYnH,,2:15,0,1,0,0,0,0,0
2hnyFTJuI3kk7hFGn29iNJ_1295,2hnyFTJuI3kk7hFGn29iNJ,https://open.spotify.com/track/2hnyFTJuI3kk7hFGn29iNJ?si=e8c58c9f6f5c4fd1,0:48,0,1,0,0,0,0,0
2hnyFTJuI3kk7hFGn29iNJ_1296,2hnyFTJuI3kk7hFGn29iNJ,,0:58,0,1,0,0,0,0,0
2hnyFTJuI3kk7hFGn29iNJ_1297,2hnyFTJuI3kk7hFGn29iNJ,,2:17,0,1,0,0,0,0,0
2hnyFTJuI3kk7hFGn29iNJ_1298,2hnyFTJuI3kk7hFGn29iNJ,,3:50,0,1,0,0,0,0,0
2hnyFTJuI3kk7hFGn29iNJ_1299,2hnyFTJuI3kk7hFGn29iNJ,,4:12,0,1,0,0,0,0,0
2WFaeVfCnbrBpaS0pAgK8m_1300,2WFaeVfCnbrBpaS0pAgK8m,https://open.spotify.com/track/2WFaeVfCnbrBpaS0pAgK8m?si=1e289d463dbc4344,1:59,0,0,0,0,0,1,0
2WFaeVfCnbrBpaS0pAgK8m_1301,2WFaeVfCnbrBpaS0pAgK8m,,2:25,0,0,0,0,0,1,0
2WFaeVfCnbrBpaS0pAgK8m_1302,2WFaeVfCnbrBpaS0pAgK8m,,3:18,0,0,0,0,0,1,0
2WFaeVfCnbrBpaS0pAgK8m_1303,2WFaeVfCnbrBpaS0pAgK8m,,2:50,0,0,0,0,0,0,1
2WFaeVfCnbrBpaS0pAgK8m_1304,2WFaeVfCnbrBpaS0pAgK8m,,3:02,0,0,0,0,0,0,1
2WFaeVfCnbrBpaS0pAgK8m_1305,2WFaeVfCnbrBpaS0pAgK8m,,3:44,0,0,0,0,0,1,0
2WFaeVfCnbrBpaS0pAgK8m_1306,2WFaeVfCnbrBpaS0pAgK8m,,4:10,0,0,0,0,0,1,0
0eBPYJXS9q9Tq9pyvHIART_1307,0eBPYJXS9q9Tq9pyvHIART,https://open.spotify.com/track/0eBPYJXS9q9Tq9pyvHIART?si=ebaed16e741e4e2c,1:08,0,0,1,0,0,0,0
0eBPYJXS9q9Tq9pyvHIART_1308,0eBPYJXS9q9Tq9pyvHIART,,1:30,0,0,1,0,0,0,0
0eBPYJXS9q9Tq9pyvHIART_1309,0eBPYJXS9q9Tq9pyvHIART,,2:15,0,0,1,0,0,0,0
0eBPYJXS9q9Tq9pyvHIART_1310,0eBPYJXS9q9Tq9pyvHIART,,3:13,0,0,1,0,0,0,0
0GZKZjmk4ugAht3LqamN65_1311,0GZKZjmk4ugAht3LqamN65,https://open.spotify.com/track/0GZKZjmk4ugAht3LqamN65?si=cc76e52c920b42ba,1:26,0,0,1,0,0,0,0
0GZKZjmk4ugAht3LqamN65_1312,0GZKZjmk4ugAht3LqamN65,,1:46,0,0,1,0,0,0,0
0GZKZjmk4ugAht3LqamN65_1313,0GZKZjmk4ugAht3LqamN65,,2:00,0,0,0,0,0,0,1
0GZKZjmk4ugAht3LqamN65_1314,0GZKZjmk4ugAht3LqamN65,,2:32,0,0,1,0,0,0,0
0GZKZjmk4ugAht3LqamN65_1315,0GZKZjmk4ugAht3LqamN65,,2:42,0,0,1,0,0,0,0
7yGasN9irDIPM7lazgT4HY_1316,7yGasN9irDIPM7lazgT4HY,https://open.spotify.com/track/7yGasN9irDIPM7lazgT4HY?si=863ca9e5482a4add,1:26,0,0,1,0,0,0,0
7yGasN9irDIPM7lazgT4HY_1317,7yGasN9irDIPM7lazgT4HY,,1:09,0,0,0,0,0,0,1
7yGasN9irDIPM7lazgT4HY_1318,7yGasN9irDIPM7lazgT4HY,,1:49,0,0,1,0,0,0,0
7yGasN9irDIPM7lazgT4HY_1319,7yGasN9irDIPM7lazgT4HY,,2:10,0,0,1,0,0,0,0
7yGasN9irDIPM7lazgT4HY_1320,7yGasN9irDIPM7lazgT4HY,,2:20,0,0,1,0,0,0,0
0GI4jfqufRqXXkuatEMCsn_1321,0GI4jfqufRqXXkuatEMCsn,https://open.spotify.com/track/0GI4jfqufRqXXkuatEMCsn?si=fb34e1ebb2c94ea3,0:17,0,0,1,0,0,0,0
0GI4jfqufRqXXkuatEMCsn_1322,0GI4jfqufRqXXkuatEMCsn,,0:52,0,0,1,0,0,0,0
0GI4jfqufRqXXkuatEMCsn_1323,0GI4jfqufRqXXkuatEMCsn,,1:19,0,0,0,0,0,0,1
0GI4jfqufRqXXkuatEMCsn_1324,0GI4jfqufRqXXkuatEMCsn,,1:33,0,0,1,0,0,0,0
0WQtmRn5eopTS8OmVd8Cmp_1325,0WQtmRn5eopTS8OmVd8Cmp,https://open.spotify.com/track/0WQtmRn5eopTS8OmVd8Cmp?si=9eada521f0ef4c6f,0:48,0,0,0,0,0,0,1
0WQtmRn5eopTS8OmVd8Cmp_1326,0WQtmRn5eopTS8OmVd8Cmp,,1:00,0,0,1,0,0,0,0
0WQtmRn5eopTS8OmVd8Cmp_1327,0WQtmRn5eopTS8OmVd8Cmp,,1:10,0,0,1,0,0,0,0
0WQtmRn5eopTS8OmVd8Cmp_1328,0WQtmRn5eopTS8OmVd8Cmp,,2:01,0,0,1,0,0,0,0
0WQtmRn5eopTS8OmVd8Cmp_1329,0WQtmRn5eopTS8OmVd8Cmp,,2:25,0,0,0,0,0,0,1
0WQtmRn5eopTS8OmVd8Cmp_1330,0WQtmRn5eopTS8OmVd8Cmp,,2:49,0,0,1,0,0,0,0
0WQtmRn5eopTS8OmVd8Cmp_1331,0WQtmRn5eopTS8OmVd8Cmp,,1:36,0,0,0,0,0,0,1
1TwpzjPzYYXlr5VTy4zyPg_1332,1TwpzjPzYYXlr5VTy4zyPg,https://open.spotify.com/track/1TwpzjPzYYXlr5VTy4zyPg?si=13ed792e2a83431c,0:50,0,0,1,0,0,0,0
1TwpzjPzYYXlr5VTy4zyPg_1333,1TwpzjPzYYXlr5VTy4zyPg,,1:06,0,0,1,0,0,0,0
1TwpzjPzYYXlr5VTy4zyPg_1334,1TwpzjPzYYXlr5VTy4zyPg,,1:30,0,0,0,0,0,0,1
1TwpzjPzYYXlr5VTy4zyPg_1335,1TwpzjPzYYXlr5VTy4zyPg,,1:47,0,0,0,0,0,0,1
1TwpzjPzYYXlr5VTy4zyPg_1336,1TwpzjPzYYXlr5VTy4zyPg,,2:22,0,0,1,0,0,0,0
1TwpzjPzYYXlr5VTy4zyPg_1337,1TwpzjPzYYXlr5VTy4zyPg,,2:35,0,0,1,0,0,0,0
1TwpzjPzYYXlr5VTy4zyPg_1338,1TwpzjPzYYXlr5VTy4zyPg,,3:15,0,0,0,0,0,0,1
3MoW29ah5yf30TG1iQMZ4x_1339,3MoW29ah5yf30TG1iQMZ4x,https://open.spotify.com/track/3MoW29ah5yf30TG1iQMZ4x?si=4369ae45380642a0,0:25,0,0,1,0,0,0,0
3MoW29ah5yf30TG1iQMZ4x_1340,3MoW29ah5yf30TG1iQMZ4x,,0:46,0,0,0,0,0,0,1
3MoW29ah5yf30TG1iQMZ4x_1341,3MoW29ah5yf30TG1iQMZ4x,,1:18,0,0,1,0,0,0,0
3MoW29ah5yf30TG1iQMZ4x_1342,3MoW29ah5yf30TG1iQMZ4x,,2:07,0,0,1,0,0,0,0
3MoW29ah5yf30TG1iQMZ4x_1343,3MoW29ah5yf30TG1iQMZ4x,,1:41,0,0,0,0,0,0,1
0WSd6O5cEYvIIrmU97T82C_1344,0WSd6O5cEYvIIrmU97T82C,https://open.spotify.com/track/0WSd6O5cEYvIIrmU97T82C?si=9140993023f646b8,0:33,0,0,1,0,0,0,0
0WSd6O5cEYvIIrmU97T82C_1345,0WSd6O5cEYvIIrmU97T82C,,1:14,0,0,1,0,0,0,0
0WSd6O5cEYvIIrmU97T82C_1346,0WSd6O5cEYvIIrmU97T82C,,1:27,0,0,1,0,0,0,0
0WSd6O5cEYvIIrmU97T82C_1347,0WSd6O5cEYvIIrmU97T82C,,2:05,0,0,0,0,0,0,1
0WSd6O5cEYvIIrmU97T82C_1348,0WSd6O5cEYvIIrmU97T82C,,2:40,0,0,1,0,0,0,0
0WSd6O5cEYvIIrmU97T82C_1349,0WSd6O5cEYvIIrmU97T82C,,1:03,0,0,0,0,0,0,1
41ms08jzNzvkdFjWVyeiE7_1350,41ms08jzNzvkdFjWVyeiE7,https://open.spotify.com/track/41ms08jzNzvkdFjWVyeiE7?si=2f7af637592c4cff,0:30,0,0,0,0,0,0,1
41ms08jzNzvkdFjWVyeiE7_1351,41ms08jzNzvkdFjWVyeiE7,,0:41,0,0,0,0,0,0,1
41ms08jzNzvkdFjWVyeiE7_1352,41ms08jzNzvkdFjWVyeiE7,,0:51,0,0,1,0,0,0,0
41ms08jzNzvkdFjWVyeiE7_1353,41ms08jzNzvkdFjWVyeiE7,,2:33,0,0,1,0,0,0,0
41ms08jzNzvkdFjWVyeiE7_1354,41ms08jzNzvkdFjWVyeiE7,,2:43,0,0,1,0,0,0,0
41ms08jzNzvkdFjWVyeiE7_1355,41ms08jzNzvkdFjWVyeiE7,,3:01,0,0,1,0,0,0,0
41ms08jzNzvkdFjWVyeiE7_1356,41ms08jzNzvkdFjWVyeiE7,,1:17,0,0,0,0,0,0,1
1hOcn0zxYpC7iURmwnHouI_1357,1hOcn0zxYpC7iURmwnHouI,https://open.spotify.com/track/1hOcn0zxYpC7iURmwnHouI?si=5169bfc05b374bd3,0:15,0,0,0,0,0,0,1
1hOcn0zxYpC7iURmwnHouI_1358,1hOcn0zxYpC7iURmwnHouI,,0:27,0,0,0,0,0,0,1
1hOcn0zxYpC7iURmwnHouI_1359,1hOcn0zxYpC7iURmwnHouI,,0:37,0,0,0,0,0,0,1
1hOcn0zxYpC7iURmwnHouI_1360,1hOcn0zxYpC7iURmwnHouI,,1:00,0,0,1,0,0,0,0
1hOcn0zxYpC7iURmwnHouI_1361,1hOcn0zxYpC7iURmwnHouI,,1:08,0,0,1,0,0,0,0
1hOcn0zxYpC7iURmwnHouI_1362,1hOcn0zxYpC7iURmwnHouI,,1:30,0,0,1,0,0,0,0
1hOcn0zxYpC7iURmwnHouI_1363,1hOcn0zxYpC7iURmwnHouI,,1:52,0,0,1,0,0,0,0
1542tdL0WWKxy5EuUdybEm_1364,1542tdL0WWKxy5EuUdybEm,https://open.spotify.com/track/1542tdL0WWKxy5EuUdybEm?si=2b434c10c5cf4344,0:38,0,0,1,0,0,0,0
1542tdL0WWKxy5EuUdybEm_1365,1542tdL0WWKxy5EuUdybEm,,0:55,0,0,0,0,0,0,1
1542tdL0WWKxy5EuUdybEm_1366,1542tdL0WWKxy5EuUdybEm,,1:20,0,0,0,0,0,0,1
5UO3HqmIc3LIGtHSj4IcBd_1367,5UO3HqmIc3LIGtHSj4IcBd,https://open.spotify.com/track/5UO3HqmIc3LIGtHSj4IcBd?si=1b2d20dfee934e27,0:42,0,0,0,0,0,0,1
5UO3HqmIc3LIGtHSj4IcBd_1368,5UO3HqmIc3LIGtHSj4IcBd,,0:51,0,0,1,0,0,0,0
5UO3HqmIc3LIGtHSj4IcBd_1369,5UO3HqmIc3LIGtHSj4IcBd,,1:10,0,0,1,0,0,0,0
5UO3HqmIc3LIGtHSj4IcBd_1370,5UO3HqmIc3LIGtHSj4IcBd,,1:49,0,0,1,0,0,0,0
7t9jLZYQwBnqDU1icvZweu_1371,7t9jLZYQwBnqDU1icvZweu,https://open.spotify.com/track/7t9jLZYQwBnqDU1icvZweu?si=10e9c1ca63e54a6b,0:37,0,0,1,0,0,0,0
7t9jLZYQwBnqDU1icvZweu_1372,7t9jLZYQwBnqDU1icvZweu,,0:47,0,0,1,0,0,0,0
7t9jLZYQwBnqDU1icvZweu_1373,7t9jLZYQwBnqDU1icvZweu,,1:11,0,0,1,0,0,0,0
7t9jLZYQwBnqDU1icvZweu_1374,7t9jLZYQwBnqDU1icvZweu,,1:23,0,0,0,0,0,0,1
7t9jLZYQwBnqDU1icvZweu_1375,7t9jLZYQwBnqDU1icvZweu,,1:47,0,0,1,0,0,0,0
7t9jLZYQwBnqDU1icvZweu_1376,7t9jLZYQwBnqDU1icvZweu,,1:57,0,0,1,0,0,0,0
3KQ8dJFELmkQubMfJSoJBE_1377,3KQ8dJFELmkQubMfJSoJBE,https://open.spotify.com/track/3KQ8dJFELmkQubMfJSoJBE?si=cb4d0d341de84d76,0:40,0,0,0,0,0,0,1
3KQ8dJFELmkQubMfJSoJBE_1378,3KQ8dJFELmkQubMfJSoJBE,,1:18,0,0,1,0,0,0,0
3KQ8dJFELmkQubMfJSoJBE_1379,3KQ8dJFELmkQubMfJSoJBE,,1:35,0,0,1,0,0,0,0
3KQ8dJFELmkQubMfJSoJBE_1380,3KQ8dJFELmkQubMfJSoJBE,,1:45,0,0,1,0,0,0,0
3KQ8dJFELmkQubMfJSoJBE_1381,3KQ8dJFELmkQubMfJSoJBE,,2:15,0,0,0,0,0,0,1
3KQ8dJFELmkQubMfJSoJBE_1382,3KQ8dJFELmkQubMfJSoJBE,,2:59,0,0,1,0,0,0,0
3KQ8dJFELmkQubMfJSoJBE_1383,3KQ8dJFELmkQubMfJSoJBE,,3:09,0,0,1,0,0,0,0
3HuRK6nt1Q1CxY5FFaHcrT_1384,3HuRK6nt1Q1CxY5FFaHcrT,https://open.spotify.com/track/3HuRK6nt1Q1CxY5FFaHcrT?si=7c465d5d1c5e4616,0:26,1,0,0,0,0,0,0
3HuRK6nt1Q1CxY5FFaHcrT_1385,3HuRK6nt1Q1CxY5FFaHcrT,,0:37,1,0,0,0,0,0,0
3HuRK6nt1Q1CxY5FFaHcrT_1386,3HuRK6nt1Q1CxY5FFaHcrT,,0:50,0,0,0,0,0,0,1
3HuRK6nt1Q1CxY5FFaHcrT_1387,3HuRK6nt1Q1CxY5FFaHcrT,,1:04,0,0,0,0,0,0,1
3HuRK6nt1Q1CxY5FFaHcrT_1388,3HuRK6nt1Q1CxY5FFaHcrT,,1:30,0,0,0,0,0,0,1
3HuRK6nt1Q1CxY5FFaHcrT_1389,3HuRK6nt1Q1CxY5FFaHcrT,,1:42,0,0,0,0,0,0,1
3HuRK6nt1Q1CxY5FFaHcrT_1390,3HuRK6nt1Q1CxY5FFaHcrT,,1:15,0,0,0,0,0,0,1
3HuRK6nt1Q1CxY5FFaHcrT_1391,3HuRK6nt1Q1CxY5FFaHcrT,,2:11,1,0,0,0,0,0,0
3HuRK6nt1Q1CxY5FFaHcrT_1392,3HuRK6nt1Q1CxY5FFaHcrT,,2:22,1,0,0,0,0,0,0
3HuRK6nt1Q1CxY5FFaHcrT_1393,3HuRK6nt1Q1CxY5FFaHcrT,,2:33,1,0,0,0,0,0,0
3HuRK6nt1Q1CxY5FFaHcrT_1394,3HuRK6nt1Q1CxY5FFaHcrT,,2:44,1,0,0,0,0,0,0
6vpTEo7ejgwKvY6zbEBCNg_1395,6vpTEo7ejgwKvY6zbEBCNg,https://open.spotify.com/track/6vpTEo7ejgwKvY6zbEBCNg?si=aadaa20b13724bbb,0:28,1,0,0,0,0,0,0
6vpTEo7ejgwKvY6zbEBCNg_1396,6vpTEo7ejgwKvY6zbEBCNg,,0:38,1,0,0,0,0,0,0
6vpTEo7ejgwKvY6zbEBCNg_1397,6vpTEo7ejgwKvY6zbEBCNg,,0:48,1,0,0,0,0,0,0
6vpTEo7ejgwKvY6zbEBCNg_1398,6vpTEo7ejgwKvY6zbEBCNg,,1:07,0,0,0,0,0,0,1
6vpTEo7ejgwKvY6zbEBCNg_1399,6vpTEo7ejgwKvY6zbEBCNg,,1:27,0,0,0,0,0,0,1
6vpTEo7ejgwKvY6zbEBCNg_1400,6vpTEo7ejgwKvY6zbEBCNg,,2:01,1,0,0,0,0,0,0
6vpTEo7ejgwKvY6zbEBCNg_1401,6vpTEo7ejgwKvY6zbEBCNg,,2:13,1,0,0,0,0,0,0
0AzWKDcx6MH1PY2mlZzPxk_1402,0AzWKDcx6MH1PY2mlZzPxk,https://open.spotify.com/track/0AzWKDcx6MH1PY2mlZzPxk?si=b66195874b664ee0,0:57,1,0,0,0,0,0,0
0AzWKDcx6MH1PY2mlZzPxk_1403,0AzWKDcx6MH1PY2mlZzPxk,,1:18,1,0,0,0,0,0,0
4GosoD3HYfCfO67mhQK340_1404,4GosoD3HYfCfO67mhQK340,https://open.spotify.com/track/4GosoD3HYfCfO67mhQK340?si=2be18db54f094e0b,0:36,1,0,0,0,0,0,0
4GosoD3HYfCfO67mhQK340_1405,4GosoD3HYfCfO67mhQK340,,0:46,1,0,0,0,0,0,0
4GosoD3HYfCfO67mhQK340_1406,4GosoD3HYfCfO67mhQK340,,0:56,1,0,0,0,0,0,0
4GosoD3HYfCfO67mhQK340_1407,4GosoD3HYfCfO67mhQK340,,1:30,0,0,0,0,0,0,1
4GosoD3HYfCfO67mhQK340_1408,4GosoD3HYfCfO67mhQK340,,1:45,0,0,0,0,0,0,1
4GosoD3HYfCfO67mhQK340_1409,4GosoD3HYfCfO67mhQK340,,2:07,1,0,0,0,0,0,0
4GosoD3HYfCfO67mhQK340_1410,4GosoD3HYfCfO67mhQK340,,2:20,1,0,0,0,0,0,0
4GosoD3HYfCfO67mhQK340_1411,4GosoD3HYfCfO67mhQK340,,2:40,1,0,0,0,0,0,0
1khq5gFJaY6ztqQ92tbD3l_1412,1khq5gFJaY6ztqQ92tbD3l,https://open.spotify.com/track/1khq5gFJaY6ztqQ92tbD3l?si=a1e01f62f8ca4157,0:26,1,0,0,0,0,0,0
1khq5gFJaY6ztqQ92tbD3l_1413,1khq5gFJaY6ztqQ92tbD3l,,0:40,1,0,0,0,0,0,0
1khq5gFJaY6ztqQ92tbD3l_1414,1khq5gFJaY6ztqQ92tbD3l,,0:53,0,0,0,0,0,0,1
1khq5gFJaY6ztqQ92tbD3l_1415,1khq5gFJaY6ztqQ92tbD3l,,1:05,0,0,0,0,0,0,1
1khq5gFJaY6ztqQ92tbD3l_1416,1khq5gFJaY6ztqQ92tbD3l,,1:19,0,1,0,0,0,0,0
1khq5gFJaY6ztqQ92tbD3l_1417,1khq5gFJaY6ztqQ92tbD3l,,1:30,0,1,0,0,0,0,0
1khq5gFJaY6ztqQ92tbD3l_1418,1khq5gFJaY6ztqQ92tbD3l,,1:46,1,0,0,0,0,0,0
1khq5gFJaY6ztqQ92tbD3l_1419,1khq5gFJaY6ztqQ92tbD3l,,1:56,1,0,0,0,0,0,0
1khq5gFJaY6ztqQ92tbD3l_1420,1khq5gFJaY6ztqQ92tbD3l,,2:08,1,0,0,0,0,0,0
1khq5gFJaY6ztqQ92tbD3l_1421,1khq5gFJaY6ztqQ92tbD3l,,2:40,0,0,0,0,0,0,1
4tuWS8iuaCr0o7rH81bVIo_1422,4tuWS8iuaCr0o7rH81bVIo,https://open.spotify.com/track/4tuWS8iuaCr0o7rH81bVIo?si=6e54d715af00402a,1:13,1,0,0,0,0,0,0
4tuWS8iuaCr0o7rH81bVIo_1423,4tuWS8iuaCr0o7rH81bVIo,,1:25,1,0,0,0,0,0,0
4tuWS8iuaCr0o7rH81bVIo_1424,4tuWS8iuaCr0o7rH81bVIo,,1:39,0,0,0,0,0,0,1
4tuWS8iuaCr0o7rH81bVIo_1425,4tuWS8iuaCr0o7rH81bVIo,,2:10,0,0,0,0,0,0,1
4tuWS8iuaCr0o7rH81bVIo_1426,4tuWS8iuaCr0o7rH81bVIo,,3:06,1,0,0,0,0,0,0
4tuWS8iuaCr0o7rH81bVIo_1427,4tuWS8iuaCr0o7rH81bVIo,,3:17,1,0,0,0,0,0,0
